id,from,to,priority,type,shape,name,spreadType,bidi,distance
-194962998#2,6976142751,9015926597,1,highway.service,"[1977.95, 2050.06]",,,,
-195088658#1,5403940732,5403940731,1,highway.path,"[2200.65, 1564.8]",,,,
-195088845,2055804923,2055804552,1,highway.service,"[2160.33, 1549.53]",,,,
-195089288#2,2055808883,2055804923,1,highway.service,"[2310.23, 1600.2]",,,,
-195089504,2055808883,2055808887,1,highway.service,"[2340.76, 1578.61]",,,,
-195091665#1,8098189825,cluster_29039235_8098189824_8296993395_8296993396,3,highway.residential,"[2396.7, 1537.41]",Unterbaumstraße,,,
-195104956#0,6893021649,26747878,3,highway.residential,"[2406.56, 1531.62]",Schiffbauerdamm,,,
-195104960#0,6893021650,6893021649,3,highway.residential,"[2420.15, 1521.86]",Schiffbauerdamm,,,
-195104960#1,6815725613,6893021650,3,highway.residential,"[2289.51, 1430.01]",Schiffbauerdamm,,,
-195104960#3,2046756037,1663267163,3,highway.residential,"[1811.17, 507.58]",Schiffbauerdamm,,,
-195104960#4,cluster_26747882_8296993384,2046756037,3,highway.residential,"[1765.18, 503.58]",Schiffbauerdamm,,,
-195105328#0,262482669,9962290094,3,highway.residential,"[1748.1, 502.15]",Reichstagufer,,,
-195262644#1,2057354702,10008135958,1,highway.path,"[4094.14, 1870.1]",,,,
-195397539,1635318752,29192953,3,highway.residential,"[4087.15, 1873.58]",Am Kupfergraben,,,
-195397541#0,cluster_1217651538_9974457100,1635318752,3,highway.residential,"[4065.78, 1828.62]",Am Kupfergraben,,,
-195397541#2,9882048402,cluster_1217651538_9974457100,3,highway.residential,"[4055.26, 1807.44]",Am Kupfergraben,,,
-195397542,2190311075,27412235,19,railway.light_rail,"[4147.64, 1864.98]",,center,195397542,
-195397561#0,4745324439,26701256,3,highway.residential,"[4121.43, 1800.99]",Planckstraße,,,
-195397561#1,3754652238,4745324439,3,highway.residential,"[3971.17, 518.73]",Planckstraße,,,
-195397561#2,cluster_26701259_6690679589,3754652238,3,highway.residential,"[2985.1, 1015.7]",Planckstraße,,,
-195397561#4,cluster_26701262_9962315453,cluster_26701259_6690679589,3,highway.residential,"[3185.81, 1065.2]",Planckstraße,,,
-195411606,1635318723,3463843411,10,highway.tertiary,"[3176.68, 1115.05]",Geschwister-Scholl-Straße,,,
-196844844,2071374914,27412237,19,railway.light_rail,"[3193.3, 1127.61]",,center,196844844,
-196844847,2071374989,2071375005,19,railway.light_rail,"[3244.11, 1103.25]",,center,196844847,
-199425794,2094266949,2094266923,18,railway.subway,"[3249.08, 1095.36]",,center,199425794,
-199425795#0,6494918328,5974085816,18,railway.subway,"[3576.94, 761.22]",C,center,-942849698,
-199579024#2,2095738511,2095738494,18,railway.subway,"[3637.35, 800.95]",,center,199579024#2,
-199579028#2,2095738506,2095738496,18,railway.subway,"[3122.75, 1741.77]",,center,199579028#2,
-201685782,2046756037,2046756040,1,highway.service,"[3117.72, 1729.37]",,,,
-202156991,6658846852,1473258664,2,highway.living_street,"[3121.79, 1727.28]",Bodestraße,,,
-202157003#0,1474316003,5339623423,1,highway.service,"[3128.17, 1729.38]",,,,
-202157003#1,1473296997,1474316003,1,highway.service,"[3130.18, 1733.48]",,,,
-202157031#0,5481132473,1473296997,1,highway.service,"[3116.83, 1730.47]",,,,
-202157031#3,cluster_1473258683_1474045661,5473650618,1,highway.service,"[3117.72, 1729.37]",,,,
-202157031#4,1473258672,cluster_1473258683_1474045661,1,highway.service,"[3120.32, 1741.29]",,,,
-202162472,2121378263,196693480,1,highway.service,"[3118.82, 1740.5]",,,,
-202817674#2,9015926604,262479941,3,highway.residential,"[3116.54, 1738.01]",Schloßplatz,,,
-203422459,2134323783,6439731007,19,railway.light_rail,"[3115.63, 1734.77]",,center,203422459,
-222328410,1769589022,cluster_1769589042_8305578767_8305578768_9962290100_9962315444_9975087425,11,highway.secondary,"[3115.76, 1733.09]",Friedrichstraße,,,
-225400578#1,2341815036,cluster_2341815018_26871465_9068723928_9821581099,3,highway.residential,"[3076.47, 1757.72]",Krausnickstraße,,,
-225400578#2,1503717543,2341815036,3,highway.residential,"[3008.68, 1740.02]",Krausnickstraße,,,
-23121445#0,8583097596,29194635,3,highway.residential,"[3008.05, 1736.69]",Am Lustgarten,,,
-23121445#5,cluster_1472911017_697323164,2121324849,3,highway.residential,"[3022.48, 1677.67]",Am Lustgarten,,,
-23129533#0,9887288656,cluster_1446059159_1446059160,1,highway.service,"[3043.55, 1677.6]",,,,
-23129533#1,1446059161,9887288656,1,highway.service,"[3181.0, 1788.39]",,,,
-23294704#1,cluster_252148949_8417623242,cluster_252148497_9830552370,3,highway.residential,"[3167.27, 1784.97]",Zolastraße,,,
-234463928#0,1275468904,2425782615,3,highway.residential,"[3165.85, 1784.61]",Rochstraße,,,
-234463931#0,3761690077,8091138734,3,highway.residential,"[3188.3, 1790.21]",Rochstraße,,,
-235503139,293226261,1075544310,1,highway.path,"[3175.85, 1816.18]",,,,
-23755950#0,5190500376,25663722,10,highway.tertiary,"[3051.03, 1647.38]",Werderscher Markt,,,
-23755950#4,cluster_160514854_283035794,7286123348,10,highway.tertiary,"[3046.43, 1665.66]",Werderscher Markt,,,
-23809670#1,538835656,cluster_27411258_2796846632_30731464,10,highway.tertiary,"[3150.43, 1804.1]",Burgstraße,,,
-23813206#1,196741110,cluster_27411994_9829191555_9891678205_9891678206_9891723325,3,highway.residential,"[3175.85, 1816.18]",Rosa-Luxemburg-Straße,,,
-23852035#0,353641655,293226261,1,highway.path,"[3161.75, 1752.64]",,,,
-23852056#0,cluster_29221582_9828787576_9828800525_9828800530_9828800531,258485808,3,highway.residential,"[2747.17, 1313.29]",Gormannstraße,,,
-24234486,283040101,3343069996,10,highway.tertiary,"[2771.12, 1309.93]",Luisenstraße,,,
-24241762#2,cluster_29221576_9066609025_9828800554_9828800559,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,3,highway.residential,"[2805.41, 1296.54]",Alte Schönhauser Straße,,,
-24241762#5,cluster_1661927339_29221574_29224123_9828188538_9828800544_9828800549_9828800550,cluster_29221576_9066609025_9828800554_9828800559,3,highway.residential,"[2825.49, 1287.19]",Alte Schönhauser Straße,,,
-24241790#4,cluster_25954547_29221622_9044259979_9828188543_9828800567_9828800573_9828800580,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,10,highway.tertiary,"[2721.31, 1316.01]",Weinmeisterstraße,,,
-24242882,25662705,20246257,3,highway.residential,"[2747.17, 1313.29]",Behrenstraße,,,
-24243107#0,8725243860,2435547302,10,highway.tertiary,"[2362.02, 1965.55]",Tucholskystraße,,,
-247187765#0,cluster_10158381758_10158381759_26748927_9891315501_9919378676,29039356,10,highway.tertiary,"[2355.62, 1962.69]",Platz vor dem Neuen Tor,,,
-248813696,768683993,768684050,1,highway.service,"[2343.67, 1940.99]",,,,
-24913267#2,2055808362,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,12,highway.primary,"[2327.52, 1929.89]",Glinkastraße,,,
-24990040#1,cluster_1630500695_21487184,cluster_27411994_9829191555_9891678205_9891678206_9891723325,3,highway.residential,"[2299.27, 1915.71]",Dircksenstraße,,,
-24992424#2,cluster_2086246928_28373974,28373972,11,highway.secondary,"[2239.32, 1877.97]",Stralauer Straße,,,
-24992424#5,3513423874,cluster_2086246928_28373974,11,highway.secondary,"[2365.36, 1967.43]",Stralauer Straße,,,
-24993933#0,5451501378,5451501377,10,highway.tertiary,"[1839.72, 960.95]",Rosa-Luxemburg-Straße,,,
-24993933#2,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,5451501378,10,highway.tertiary,"[1834.12, 976.35]",Rosa-Luxemburg-Straße,,,
-25294729,cluster_1288008787_5518191524,275525455,3,highway.residential,"[1845.22, 976.16]",Rosenstraße,,,
-25302636#1,cluster_1815335424_1819917465_662338385,cluster_1288008787_5518191524,3,highway.residential,"[1856.42, 997.0]",Heidereutergasse,,,
-256678741#0,7100962617,2623152952,1,highway.service,"[1879.11, 1048.58]",,,,
-256678741#1,2623152962,7100962617,1,highway.service,"[1884.36, 1059.54]",,,,
-256678741#3,9694184218,2623152960,1,highway.service,"[1896.04, 1113.02]",,,,
-25717694,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,280415334,1,highway.service,"[1888.78, 1165.6]",Platz des 18. März,,,
-259049401#0,5541023447,cluster_3342715128_549334038_5541023494,1,highway.service,"[1680.75, 1049.01]",,,,
-259049401#1,549334042,5541023447,1,highway.service,"[1834.12, 976.35]",,,,
-259049401#2,3342715249,549334042,1,highway.service,"[1645.65, 1071.65]",,,,
-259049401#3,539004974,3342715249,1,highway.service,"[3474.99, 1970.92]",,,,
-259049409#0,cluster_1360395066_3342715591,287019933,1,highway.service,"[3427.06, 2071.66]",Virchowweg,,,
-259049409#2,cluster_1360395054_3342715571,cluster_1360395066_3342715591,1,highway.service,"[3415.29, 2096.04]",Virchowweg,,,
-259049409#4,cluster_287019932_9911273938,cluster_1360395054_3342715571,1,highway.service,"[3402.39, 2127.38]",Virchowweg,,,
-25945966,cluster_26861434_8110783771,283040101,10,highway.tertiary,"[3400.43, 2135.25]",Marschallbrücke,,,
-25945967#0,9962315473,353641655,1,highway.path,"[3398.7, 2144.92]",,,,
-25945967#1,29192951,9962315473,1,highway.path,"[3398.19, 2153.68]",,,,
-26211688#1,cluster_287019924_688241982,1351058130,1,highway.service,"[3398.34, 2156.2]",Hufelandweg,,,
-262407305#0,3054951492,303436667,1,highway.service,"[3398.94, 2160.96]",,,,
-26288771#0,1492563214,cluster_26872012_2786208354,1,highway.service,"[3401.25, 2169.52]",,,,
-26288771#1,cluster_287965658_287965660,1492563214,1,highway.service,"[3407.6, 2183.92]",,,,
-26288772#1,cluster_287965658_287965660,cluster_281164656_999470587,1,highway.service,"[3408.49, 2185.64]",,,,
-267542609#0,cluster_25954553_9782267190_9825594679_9825594686_9828800585,cluster_25954551_25954552_9782267187_9824210251_9825594675,3,highway.residential,"[3420.31, 2208.51]",Auguststraße,,,
-267542610#1,cluster_10031695050_540912904,cluster_25954553_9782267190_9825594679_9825594686_9828800585,3,highway.residential,"[3474.69, 2313.34]",Auguststraße,,,
-267542610#2,cluster_1662153956_25954554_9068708383_9828787607_9828787609_9828800593_9828800595,cluster_10031695050_540912904,3,highway.residential,"[3477.74, 1965.17]",Auguststraße,,,
-268002743#2,cluster_25954556_9828787606,cluster_1662153956_25954554_9068708383_9828787607_9828787609_9828800593_9828800595,3,highway.residential,"[3480.32, 1959.65]",Auguststraße,,,
-268002745#1,9830372764,cluster_25954549_5700339358_5700339359_5700339360_5700339361,3,highway.residential,"[3512.03, 1892.01]",Auguststraße,,,
-268002745#2,cluster_25954548_9068699945,9830372764,3,highway.residential,"[3497.0, 1924.05]",Auguststraße,,,
-268002748#1,cluster_29221565_9828580191_9828580192_9828580234_9828580235,506357666,3,highway.residential,"[3522.25, 1864.1]",Hirtenstraße,,,
-268002748#4,9830552392,cluster_29221565_9828580191_9828580192_9828580234_9828580235,3,highway.residential,"[3517.75, 1878.22]",Hirtenstraße,,,
-268002748#5,cluster_29221562_9830552393,9830552392,3,highway.residential,"[3512.03, 1892.01]",Hirtenstraße,,,
-268002750#1,26871577,cluster_26871574_9820536006_9820536007_9820547946_9820547947,3,highway.residential,"[3974.18, 1347.65]",Kleine Hamburger Straße,,,
-272151860#0,cluster_287019931_9916929716,5024445268,1,highway.service,"[3974.22, 1352.89]",Hufelandweg,,,
-272151860#2,4272995975,cluster_287019931_9916929716,1,highway.service,"[3975.84, 1359.65]",Hufelandweg,,,
-27628622#1,cluster_5534321661_688232191,cluster_10023486734_303436970,1,highway.service,"[3977.93, 1337.06]",,,,
-27628623,303436694,303436692,1,highway.service,"[3974.85, 1344.72]",,,,
-27628626#3,cluster_1375229179_9937500807,9850531905,1,highway.service,"[3974.18, 1347.65]",,,,
-27779023#1,8718852721,cluster_5534321656_688232246,1,highway.service,"[4023.07, 1289.22]",Philippstraße,,,
-28251222#1,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,6455815201,3,highway.residential,"[4014.37, 1298.86]",Bebelplatz,,,
-28258879#0,1375229173,303436848,1,highway.service,"[4007.27, 1305.99]",,,,
-284514068,2882465323,2055808362,1,highway.service,"[3979.53, 1333.6]",,,,
-291670882#0,cluster_4567040136_9891307951,26703746,1,highway.path,"[3977.93, 1337.06]",,,,
-291670882#2,2951553390,cluster_4567040136_9891307951,1,highway.path,"[4047.27, 1265.26]",,,,
-291670882#3,2951553394,2951553390,1,highway.path,"[4033.46, 1277.72]",,,,
-292429056#2,7589514177,25661386,10,highway.tertiary,"[3545.17, 1717.72]",Französische Straße,,,
-292429056#4,cluster_2071423335_25662916_4591015614_4591015618_4591015622_4591015626_5824647398,7589514177,10,highway.tertiary,"[3544.06, 1708.48]",Französische Straße,,,
-292429063#0,262482618,2959830776,3,highway.residential,"[3542.17, 1697.29]",Neustädtische Kirchstraße,,,
-29312187#1,cluster_10158381761_29039360_9047162846_9986178366,cluster_10158381758_10158381759_26748927_9891315501_9919378676,10,highway.tertiary,"[3538.69, 1685.57]",Robert-Koch-Platz,,,
-293405874#1,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,25661287,1,highway.service,"[3540.56, 1761.89]",Wilhelmstraße,,,
-29384521#0,3672491300,2071374871,19,railway.light_rail,"[3541.86, 1754.2]",6024,center,25946685#2,
-29384522#0,2071374914,3672491300,19,railway.light_rail,"[2513.63, 1789.35]",6024,center,29384521#1,
-298746822,3026664251,cluster_3026664248_9820547945,1,highway.service,"[2507.6, 1778.82]",,,,
-30196049#1,cluster_26871574_9820536006_9820536007_9820547946_9820547947,5700389937,3,highway.residential,"[2706.27, 1868.14]",Kleine Hamburger Straße,,,
-305153173,29207427,cluster_160543091_452948576,3,highway.residential,"[2663.11, 1850.12]",An der Kommandantur,,,
-310176513#0,3157422266,cluster_2933657337_3179614625,3,highway.residential,"[2528.75, 1795.67]",Littenstraße,,,
-310176513#2,10075372181,2721065875,3,highway.residential,"[2800.56, 1954.69]",Littenstraße,,,
-31112379#1,cluster_5481132451_6743816375,cluster_10023486735_345790016,1,highway.service,"[2797.91, 1961.63]",,,,
-31112379#3,345790033,cluster_5481132451_6743816375,1,highway.service,"[2546.02, 1973.88]",,,,
-31113277#1,4778693048,cluster_345798813_345798852_9986178356_9986178357,1,highway.service,"[2523.74, 2044.07]",,,,
-312651885,26871576,3185200558,11,highway.secondary,"[2511.35, 2072.33]",Torstraße,,,
-312651887#1,cluster_311464976_3185200557_5700389948_5700389949,cluster_26871581_9805667026,11,highway.secondary,"[2489.43, 2122.58]",Torstraße,,,
-312651888#1,cluster_25954549_5700339358_5700339359_5700339360_5700339361,cluster_1448679340_5700389950_5700389951_9817923242_9817923302,3,highway.residential,"[2486.51, 2129.33]",Tucholskystraße,,,
-312651888#4,1769645437,cluster_25954549_5700339358_5700339359_5700339360_5700339361,3,highway.residential,"[2557.25, 1938.5]",Tucholskystraße,,,
-313063622#0,cluster_1203301070_2460232852,3115329005,1,highway.service,"[2546.02, 1973.88]",,,,
-313063622#1,1203301045,cluster_1203301070_2460232852,1,highway.service,"[2296.89, 852.6]",,,,
-313063623#0,cluster_303436980_8121551052,303436983,1,highway.service,"[2296.7, 841.74]",,,,
-31313667#0,540972281,7448585406,10,highway.tertiary,"[2303.68, 763.81]",Geschwister-Scholl-Straße,,,
-315214529#0,cluster_345798813_345798852_9986178356_9986178357,cluster_3342715192_8098189879,10,highway.tertiary,"[2304.78, 753.74]",Luisenstraße,,,
-315214529#2,cluster_26747923_8098179379_8098189834_8296993393_9986178355,cluster_345798813_345798852_9986178356_9986178357,10,highway.tertiary,"[1908.82, 1328.96]",Luisenstraße,,,
-315214529#5,cluster_26747800_8296993388,cluster_26747923_8098179379_8098189834_8296993393_9986178355,10,highway.tertiary,"[1907.88, 1342.18]",Luisenstraße,,,
-31619761#2,cluster_1450116882_3730313049_3730313051_9828580154_9828580165,cluster_1450116880_1584541192_353766451_9828580158,3,highway.residential,"[1905.69, 1372.76]",Rosa-Luxemburg-Platz,,,
-316746323#3,6959950375,cluster_1661927123_1661927207_311264846_311264847_5534476068_5534476069_588181309_617915219_735132786_735132792_735132793,10,highway.tertiary,"[1905.26, 1379.64]",Hackescher Markt,,,
-318015897#1,26703746,3243718354,11,highway.secondary,"[2461.67, 1369.06]",Invalidenstraße,,,
-31959087#0,cluster_297423707_9402645493,1813719507,1,highway.service,"[2422.54, 1332.7]",Neue Promenade,,,
-31959087#2,cluster_27411258_2796846632_30731464,cluster_297423707_9402645493,1,highway.service,"[2443.96, 1352.59]",Neue Promenade,,,
-31962558,280415334,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.service,"[2444.33, 1352.94]",Platz des 18. März,,,
-320454752,540698417,3269713299,1,highway.service,"[1607.0, 1430.17]",,,,
-320462163#0,3347581468,cluster_10226874045_539321538_6983683520,12,highway.primary,"[1574.93, 1454.46]",Behrenstraße,,,
-320462163#3,25661287,3347581468,12,highway.primary,"[1536.12, 1475.62]",Behrenstraße,,,
-320462164#1,cluster_10226874045_539321538_6983683520,25661323,12,highway.primary,"[1920.58, 1203.06]",Behrenstraße,,,
-320462166#0,3269806254,cluster_10226874045_539321538_6983683520,1,highway.service,"[1922.9, 1169.15]",Wilhelmstraße,,,
-320462166#1,3345447311,3269806254,1,highway.service,"[1925.9, 1138.36]",Wilhelmstraße,,,
-320462166#2,3269806218,3345447311,1,highway.service,"[1931.44, 1072.88]",Wilhelmstraße,,,
-320462166#3,9731451709,3269806218,1,highway.service,"[3510.54, 1237.53]",Wilhelmstraße,,,
-321754182,2094267031,6494918325,18,railway.subway,"[1903.54, 1202.96]",,center,377634137#2,
-32508498,365516693,cluster_25662738_365516587,1,highway.service,"[1839.62, 1204.78]",,,,
-32508518,29207416,365516694,1,highway.service,"[2748.88, 985.81]",,,,
-32590438#0,6439731007,3808684896,19,railway.light_rail,"[2117.54, 1772.92]",6024,center,72984377#1,
-32590638,27411236,27411243,19,railway.light_rail,"[3533.18, 1410.8]",6024,center,4471817#1,
-32591069,276689650,2071375005,19,railway.light_rail,"[2514.19, 1912.07]",6024,center,29384522#2,
-326116285#1,3345490416,25661289,12,highway.primary,"[2500.55, 1907.92]",Behrenstraße,,,
-326116286#2,25662542,3327334153,12,highway.primary,"[3489.84, 513.21]",Glinkastraße,,,
-327481212,3342715630,cluster_3342715592_3342715594_3342715596,1,highway.service,"[3482.14, 521.99]",,,,
