id,from,to,priority,type,shape,name,spreadType,bidi,distance
237221873#0,2451641802,2451641820,1,highway.footway,"1922.06,710.28 1913.86,709.74 1913.40,716.59",,center,,
237221873#1,2451641820,2451641866,1,highway.footway,"1913.40,716.59 1912.99,721.84 1921.12,722.54",,center,,
237221874#0,2451641882,2451641871,1,highway.footway,"1932.07,731.18 1926.16,730.68 1926.77,723.03",,center,,
237221874#5,2400549245,2451641776,1,highway.footway,"1929.12,693.51 1929.88,683.95 1930.82,682.36 1932.45,681.68 1939.22,682.27",,center,,
237221877#1,5063750238,2400549248,1,highway.footway,"1932.20,693.70 1934.36,692.39 1936.58,692.54",,center,,
237519484,2057396437,541123923,1,highway.steps,"2305.72,1072.97 2308.25,1078.44",,center,,
237520773#6,3442416170,2454123445,1,highway.footway,"2371.40,1119.39 2369.70,1115.15 2367.88,1110.75",,center,,
237520773#8,2601268855,2454155820,1,highway.footway,"2366.99,1108.44 2364.04,1101.08 2361.89,1094.96",,center,,
237522574#0,2601268882,2454123445,1,highway.footway,"2359.75,1112.96 2367.88,1110.75",,center,,
237526578#0,2454155820,2454155817,1,highway.footway,"2361.89,1094.96 2400.80,1081.63 2414.79,1077.89 2430.90,1074.61",,center,,
23755950#0,25663722,5190500376,10,highway.tertiary,"3046.11,545.45 3077.30,550.25 3084.18,551.75 3092.19,553.71",Werderscher Markt,,,
23755950#2,7286123348,cluster_160514854_283035794,10,highway.tertiary,"3106.89,557.64 3114.15,559.57 3119.75,561.33 3126.57,563.47",Werderscher Markt,,,
237729333,322569219,1349021741,20,railway.rail,"1638.27,0.00 1638.57,4.72 1638.94,11.75 1640.94,49.81 1643.83,101.10 1646.01,147.85 1646.90,194.27 1645.95,241.01 1642.88,285.34 1638.05,329.20 1633.65,373.84 1629.69,407.85 1622.67,443.43 1613.85,485.47 1598.29,538.26 1579.24,602.67 1562.53,658.60 1513.49,815.70",6134,center,,-3988.23
23809670#1,cluster_27411258_2796846632_30731464,538835656,10,highway.tertiary,"3316.36,1303.46 3322.75,1281.78 3321.16,1252.85 3322.11,1242.74 3326.08,1221.58 3330.09,1203.55 3333.80,1188.33 3338.30,1175.51",Burgstraße,,,
23809677#0,2796710209,9945572233,1,highway.pedestrian,"3376.44,1357.46 3349.56,1351.63 3339.99,1349.99 3311.08,1345.69",Neue Promenade,center,,
23809678#0,1791264884,cluster_3918855386_9830554041,3,highway.residential,"3523.16,1588.05 3535.31,1584.97",Neue Schönhauser Straße,center,,
23809678#1,cluster_3918855386_9830554041,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,3,highway.residential,"3535.29,1584.97 3592.03,1573.41 3603.57,1571.89 3613.60,1571.94 3622.79,1573.38 3630.45,1575.42 3643.47,1580.27",Neue Schönhauser Straße,center,,
23809678#3,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,3,highway.residential,"3649.14,1582.38 3652.78,1583.73 3695.97,1599.58 3703.33,1602.31",Neue Schönhauser Straße,center,,
23813206#1,cluster_27411994_9829191555_9891678205_9891678206_9891723325,196741110,3,highway.residential,"3883.84,1378.06 3870.91,1357.17 3869.58,1352.18 3869.05,1346.79 3868.71,1339.81 3869.58,1323.60 3870.71,1312.08",Rosa-Luxemburg-Straße,,,
238169239,2460232853,2460232857,1,highway.footway,"2008.86,1644.25 2025.22,1655.09 2028.49,1657.35 2046.62,1670.83",,center,,
23851897#0,31153651,1715947417,1,highway.pedestrian,"3638.91,646.11 3651.13,655.05 3654.44,650.60",Propststraße,center,,
23851897#1,1715947417,3763512964,1,highway.pedestrian,"3654.44,650.60 3660.10,654.80 3663.61,657.40",Propststraße,center,,
23851911,258485595,258485596,1,highway.steps,"3799.17,540.21 3800.13,543.28 3799.87,545.73 3798.63,549.86 3796.18,552.02",,center,,
23851917#0,29207836,29207861,12,highway.primary,"3659.84,394.09 3674.97,411.14 3689.73,430.36 3703.09,447.52 3720.77,470.77 3779.34,550.26",Mühlendamm,center,,
23851927,31154773,258485601,12,highway.primary,"3852.23,680.72 3812.81,627.50 3792.97,603.80 3776.46,580.78 3765.27,565.47",Mühlendamm,center,,
23851930,258485601,2421613962,12,highway.primary,"3765.27,565.47 3761.79,560.33 3704.46,478.77 3694.29,466.14",Mühlendamm,center,,
23852029,652787424,258485748,1,highway.footway,"3157.49,1337.05 3134.38,1332.36 3113.01,1327.75",,center,,
23852035#1,353641655,9962315473,1,highway.path,"2870.83,1309.35 2866.86,1304.11 2863.34,1300.42 2861.90,1298.84 2842.93,1283.22 2841.84,1282.33",,,,
23852046#1,9945572232,1854248067,1,highway.footway,"3296.32,1344.24 3223.24,1341.88 3214.84,1341.84",,center,,
23852046#2,1854248067,652787424,1,highway.footway,"3214.84,1341.84 3188.49,1340.38 3171.80,1338.39 3157.49,1337.05",,center,,
23852049#1,1854248064,2796688616,1,highway.footway,"3215.58,1319.35 3198.51,1318.87 3176.09,1316.18 3150.70,1311.42 3135.84,1307.10 3122.90,1302.59",,center,,
23852051,9945572231,2796688616,1,highway.footway,"3307.75,1301.75 3288.31,1298.90 3268.59,1296.02 3245.27,1294.16 3225.22,1293.95 3196.36,1295.97 3172.32,1295.05 3159.54,1294.14 3146.12,1294.43 3127.24,1299.73 3122.90,1302.59",,center,,
23852053#1,cluster_258485805_9945572243,9945572218,2,highway.living_street,"3203.66,1443.11 3200.73,1436.09",Monbijouplatz,center,,
23852053#3,652787431,cluster_258485807_30731510_588181258,2,highway.living_street,"3192.80,1417.13 3188.86,1407.05 3201.00,1402.52 3287.79,1373.21",Monbijouplatz,center,,
23852056#0,258485808,cluster_29221582_9828787576_9828800525_9828800530_9828800531,3,highway.residential,"3562.08,1747.22 3596.79,1856.33",Gormannstraße,,,
238682696#1,cluster_25954553_9782267190_9825594679_9825594686_9828800585,25954544,3,highway.residential,"3341.96,1934.58 3309.10,2027.07 3306.30,2037.59 3305.87,2054.31 3305.81,2056.77 3305.68,2061.75",Joachimstraße,center,,
23960874#1,10053209427,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,17,railway.tram,"3476.24,1231.91 3477.11,1230.44 3478.06,1229.12 3482.37,1223.09",,center,,
23960874#4,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,cluster_1157325170_8305561228,17,railway.tram,"3490.22,1213.06 3514.24,1182.54 3532.84,1157.02 3536.54,1151.75",,center,,
24234486,3343069996,283040101,10,highway.tertiary,"1933.01,1054.35 1932.18,1046.82 1932.36,1044.94",Luisenstraße,,,
24240245#1,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,1348731995,3,highway.residential,"1951.31,722.81 1891.84,717.56 1877.92,716.34",Unter den Linden,center,,
24240246#1,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,271388393,12,highway.primary,"1984.06,694.07 2018.75,696.92 2076.76,701.69",Unter den Linden,center,,
24240315#1,1353851928,1353851977,1,highway.footway,"1797.60,694.43 1798.24,692.18 1799.13,690.55 1800.03,689.43 1801.68,688.06 1802.64,687.50 1803.58,687.10 1805.22,686.68 1807.08,686.77 1868.46,692.07 1870.26,692.72 1871.97,693.81 1873.28,695.13 1874.34,696.84 1875.11,699.40 1875.16,701.24",,center,,
24240315#2,1353851977,1353851928,1,highway.footway,"1875.16,701.24 1874.41,704.21 1873.07,706.31 1871.81,707.50 1870.33,708.44 1868.71,709.05 1867.06,709.34 1805.62,704.72 1802.94,704.08 1800.98,702.89 1798.95,700.62 1797.82,698.02 1797.60,694.43",,center,,
24241762#1,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,cluster_29221576_9066609025_9828800554_9828800559,3,highway.residential,"3728.70,1621.14 3730.85,1625.64 3731.45,1626.75 3796.65,1752.44",Alte Schönhauser Straße,,,
24241762#5,cluster_29221576_9066609025_9828800554_9828800559,cluster_1661927339_29221574_29224123_9828188538_9828800544_9828800549_9828800550,3,highway.residential,"3801.79,1762.38 3835.31,1826.85",Alte Schönhauser Straße,,,
24241790#2,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,cluster_25954547_29221622_9044259979_9828188543_9828800567_9828800573_9828800580,10,highway.tertiary,"3708.86,1614.29 3704.95,1616.99 3698.52,1621.71 3568.97,1722.43 3558.19,1730.82 3555.31,1733.05",Weinmeisterstraße,,,
24241797#1,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,3269713294,3,highway.residential,"3935.51,1487.84 3933.69,1484.18 3931.12,1478.69 3908.78,1431.01",Rosa-Luxemburg-Straße,,,
24242882,20246257,25662705,3,highway.residential,"2523.93,603.41 2535.15,604.11 2652.08,611.52",Behrenstraße,,,
24242892#1,26700887,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,3,highway.residential,"2070.63,910.10 1963.02,900.74 1959.62,900.44 1953.29,899.81",Dorotheenstraße,center,,
24243052#4,6460260300,1387903273,3,highway.residential,"2387.81,1064.06 2397.11,1064.58 2416.93,1067.68",Georgenstraße,center,,
24243052#5,1387903273,cluster_1864428531_1864428537_4489423699_4603453649,3,highway.residential,"2416.93,1067.68 2423.10,1067.31 2440.23,1066.80 2471.98,1068.45 2475.99,1068.49",Georgenstraße,center,,
24243056,2071378250,262482669,3,highway.residential,"2359.45,1088.03 2350.75,1091.61 2331.81,1100.73 2312.70,1112.48 2295.81,1124.70",Georgenstraße,center,,
24243107#0,2435547302,8725243860,10,highway.tertiary,"2723.72,1401.08 2728.37,1414.16 2734.32,1429.77",Tucholskystraße,,,
24273323#1,6714506677,262819307,1,highway.service,"4167.63,1430.36 4164.78,1426.89 4160.80,1422.01 4198.00,1393.20 4217.78,1377.33",,center,,
243854725#0,cluster_25662710_5984014363,7251440238,3,highway.residential,"2662.70,514.75 2662.17,525.37 2661.83,529.82 2660.65,545.21 2657.88,581.56",Charlottenstraße,center,,
243911462,1287970521,1287970481,1,highway.footway,"3069.10,1587.52 3071.54,1583.96 3073.40,1581.82 3076.59,1579.97 3081.11,1579.05 3084.69,1578.90 3087.76,1578.37",,center,,
243911463,2512669673,2512669841,1,highway.footway,"3132.53,1576.92 3136.55,1581.40 3140.15,1582.57 3146.80,1582.70 3150.72,1584.04 3153.14,1585.51 3155.23,1588.00",,center,,
243911464,1162829005,2512669841,1,highway.footway,"3146.19,1624.97 3148.10,1621.97 3148.35,1620.50 3148.56,1618.37 3147.35,1615.42 3147.13,1613.08 3147.66,1610.62 3149.31,1609.03 3151.83,1608.00 3154.33,1606.60 3156.42,1604.48 3157.95,1601.74 3158.75,1599.06 3158.86,1597.21 3158.15,1592.14 3155.23,1588.00",,center,,
24540240,196761869,3182529382,1,highway.footway,"3871.15,941.03 3873.86,943.18 3917.52,975.47 3943.98,994.61 4035.66,1062.69",Rathausstraße,center,,
247187765#0,29039356,cluster_10158381758_10158381759_26748927_9891315501_9919378676,10,highway.tertiary,"1849.48,2060.70 1852.05,2029.54",Platz vor dem Neuen Tor,,,
24736587#0,268842245,243487598,1,highway.footway,"1720.37,603.67 1699.30,610.25 1681.37,621.77",,center,,
24736587#1,243487598,243487596,1,highway.footway,"1681.37,621.77 1668.38,636.59 1657.96,657.63",,center,,
24736588#0,243487596,1351709663,1,highway.footway,"1657.96,657.63 1643.54,651.22 1634.81,648.15 1626.56,645.66 1613.37,642.06 1604.64,640.18",Bremer Weg,center,,
24736588#1,1351709663,268845900,1,highway.footway,"1604.64,640.18 1576.84,635.53 1565.84,634.38 1498.23,629.39 1488.18,628.41 1369.36,610.38 1341.20,606.76 1325.77,605.94 1322.23,605.79 1307.13,604.65 1299.29,604.26 1280.02,603.17 1266.04,602.39 1222.10,601.60 1210.27,601.54 1199.13,601.42 1176.31,600.23 1137.02,597.68 1075.57,593.36 1057.41,591.33 1039.85,590.05 974.73,583.49",Bremer Weg,center,,
24736594#1,243487598,390471285,1,highway.footway,"1681.37,621.77 1675.34,614.86 1658.54,595.26",Ahornsteig,center,,
248099627,2093326562,2549448133,18,railway.subway,"2082.94,722.51 2136.09,726.88 2170.01,728.76 2199.72,730.10 2257.47,731.43",C,center,,
248099628,5974085819,6494918323,18,railway.subway,"3416.00,749.48 3444.97,755.77 3472.55,763.65 3507.42,776.28 3541.36,790.32 3600.70,815.81 3664.60,842.35 3714.67,864.17 3747.76,880.67 3777.92,896.48 3838.37,937.39 3871.43,960.09 3924.98,997.57 3972.69,1031.54 3987.36,1041.90",C,center,,
24893663#2,6181022490,270480393,1,highway.footway,"2207.79,1966.83 2202.72,1978.74 2185.68,2020.86",,center,,
24895143#12,270480371,734960973,1,highway.footway,"2307.25,2037.66 2287.99,2066.26 2271.98,2057.85",,center,,
24895143#2,5393012749,270480376,1,highway.footway,"2266.17,2016.49 2265.15,2014.54 2264.86,2012.59 2267.49,2007.77",,center,,
24895143#6,270480367,5393012747,1,highway.footway,"2278.23,1986.37 2291.52,1991.32 2291.09,1998.77",,center,,
24895143#8,5393012746,270480369,1,highway.footway,"2301.04,2000.96 2304.77,2001.85 2308.31,1996.22",,center,,
24895143#9,270480369,270759399,1,highway.footway,"2308.31,1996.22 2314.77,2001.79 2313.52,2027.90 2311.54,2031.36",,center,,
24913267#1,cluster_25661397_25662562_3767874527_3767874536_3767874549_3767875478_3767875479_8507892359,2055808362,12,highway.primary,"2309.69,709.59 2310.16,705.33 2312.39,683.30",Glinkastraße,,,
24913304#2,2400549288,5148297336,12,highway.primary,"2137.14,740.03 2115.15,738.23 2028.73,731.17",Unter den Linden,center,,
24913519#1,cluster_1827996421_1827996431_1827996436_1827996440_1827996455_1865536623_1865536624_2121324874_21487210_29221504_29221506_341340973_3792418585_3792418589_3792418616_3792418629_3792418630_3792418641_3792418767_3792418791_6795935364_6795935365,768082167,12,highway.primary,"3584.55,1061.79 3582.78,1060.24 3532.20,1015.99 3522.69,1007.67",Karl-Liebknecht-Straße,center,,
24914141#0,3981411013,29123692,12,highway.primary,"4328.90,1801.64 4318.96,1787.35 4310.57,1776.40 4300.33,1761.63 4278.96,1729.47 4257.84,1701.11 4255.49,1697.94 4227.40,1662.79 4208.06,1638.56 4207.19,1637.39 4204.55,1634.29 4194.37,1621.67",Karl-Liebknecht-Straße,center,,
24914141#5,29123692,3246778035,12,highway.primary,"4194.37,1621.67 4187.79,1613.99 4147.62,1564.93",Karl-Liebknecht-Straße,center,,
24918205#3,270759396,270759386,1,highway.footway,"2190.93,2036.22 2196.24,2036.79 2199.91,2033.52",,center,,
24918211#0,270759396,270759391,1,highway.footway,"2190.93,2036.22 2180.12,2057.28 2163.54,2089.06 2160.35,2090.51 2148.04,2081.83",,center,,
24918211#1,270759391,5457635358,1,highway.footway,"2148.04,2081.83 2124.46,2065.27 2138.41,2031.27",,center,,
24918211#5,6181021282,270759408,1,highway.footway,"2177.81,1941.67 2187.77,1918.82 2210.65,1929.65",,center,,
24918213#0,270759391,5457635359,1,highway.footway,"2148.04,2081.83 2161.64,2048.75 2164.43,2041.98",,center,,
24918224#2,5456884467,270480390,1,highway.footway,"2243.08,1962.33 2224.32,1951.38 2223.52,1946.95 2218.47,1941.79",,center,,
24990040#1,cluster_27411994_9829191555_9891678205_9891678206_9891723325,cluster_1630500695_21487184,3,highway.residential,"3893.14,1377.71 3924.77,1355.65 3942.13,1343.37",Dircksenstraße,,,
24992424#0,28373972,cluster_2086246928_28373974,11,highway.secondary,"3999.12,617.40 4007.50,614.81 4082.57,594.78 4087.55,593.45 4104.52,588.94",Stralauer Straße,,,
24992424#3,cluster_2086246928_28373974,3513423874,11,highway.secondary,"4104.52,588.94 4118.24,585.30 4122.03,584.29 4138.63,580.21",Stralauer Straße,,,
24993933#1,5451501378,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,10,highway.tertiary,"3966.93,1552.11 3957.40,1532.84 3952.14,1522.27 3949.06,1515.86",Rosa-Luxemburg-Straße,,,
251884680#0,cluster_25665646_3602294175_7515757037,8907681866,12,highway.primary,"3020.77,791.15 3096.90,795.38",Unter den Linden,center,,
25294728,2796688606,4468994521,3,highway.residential,"3589.81,1281.94 3604.91,1285.13 3618.37,1291.69 3625.95,1295.39 3643.48,1305.58",Rochstraße,,,
25294729,275525455,cluster_1288008787_5518191524,3,highway.residential,"3569.62,1267.57 3604.44,1233.92",Rosenstraße,,,
25294731#0,cluster_1288008787_5518191524,1288008779,1,highway.footway,"3600.21,1228.34 3619.40,1203.35 3625.27,1188.69",,center,,
25294731#1,1288008779,275525459,1,highway.footway,"3625.27,1188.69 3634.54,1179.95 3644.02,1180.46 3655.08,1189.15",,center,,
25302636#1,cluster_1288008787_5518191524,cluster_1815335424_1819917465_662338385,3,highway.residential,"3600.21,1228.34 3574.12,1198.87",Heidereutergasse,,,
25303637#1,7288375933,7288375935,1,highway.footway,"3668.91,1522.93 3666.37,1549.35 3664.46,1554.04",,center,,
25303637#3,7288375928,9830554043,1,highway.footway,"3661.93,1560.25 3657.58,1570.94 3655.34,1577.52 3654.67,1579.20",,center,,
25386365#1,4126731333,2071374916,20,railway.rail,"2052.55,1246.26 2058.81,1246.26 2072.77,1245.81 2086.32,1244.75 2100.78,1242.93 2115.06,1239.78 2129.83,1235.51 2153.00,1227.54 2176.93,1216.43",6109,center,,-4866.65
254339565,2454155817,3426738891,1,highway.footway,"2430.90,1074.61 2431.66,1080.71 2432.19,1081.99",,center,,
254339581#0,2601268946,2601268923,1,highway.footway,"2341.60,1128.69 2340.31,1126.15 2339.93,1125.42",,center,,
254339581#2,4275787808,2601268916,1,highway.footway,"2339.05,1123.73 2338.69,1123.05 2337.41,1120.70",,center,,
254339591#0,2601268855,4397121086,1,highway.footway,"2366.99,1108.44 2353.98,1114.43 2354.54,1115.79",,center,,
254339591#6,2601268950,3442416172,1,highway.footway,"2362.14,1132.08 2363.19,1134.45 2375.15,1128.95",,center,,
254339598#0,2601268944,2601268931,1,highway.footway,"2366.77,1129.38 2368.16,1129.83 2374.49,1127.08",,center,,
254523863#0,2603295771,3442416175,1,highway.footway,"2363.71,1156.53 2362.02,1157.17 2360.81,1153.99",,center,,
254523863#1,3442416175,2603295734,1,highway.footway,"2360.81,1153.99 2359.57,1150.74 2361.12,1150.16",,center,,
256678738,2623152948,7100844850,1,highway.footway,"2059.92,1427.00 2062.31,1416.90 2062.82,1414.89 2063.89,1411.15",,center,,
256678741#0,2623152952,7100962617,1,highway.service,"2125.46,1442.65 2128.74,1430.20 2130.57,1423.23",,,,
256678741#1,7100962617,2623152962,1,highway.service,"2130.57,1423.23 2131.40,1420.34 2139.13,1393.20 2090.96,1380.95",,,,
256678741#3,2623152960,9694184218,1,highway.service,"2054.44,1371.46 2008.21,1359.81 2001.26,1388.62 2000.06,1393.39",,,,
25717694,280415334,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.service,"1722.64,687.92 1706.76,690.75 1701.49,691.55",Platz des 18. März,,,
25777189#0,281163853,281163847,1,highway.footway,"1915.82,1169.07 1913.75,1196.17 1865.94,1197.16 1865.26,1177.09",,center,,
25777189#1,281163847,281163853,1,highway.footway,"1865.26,1177.09 1873.55,1170.41 1915.82,1169.07",,center,,
25777235,287965662,281164655,1,highway.service,"1856.79,1185.50 1879.47,1181.02 1887.41,1164.77",Versorgungstunnel Regierungsviertel,center,,
25777238,281164655,281164659,1,highway.service,"1890.28,1166.16 1881.46,1184.89 1857.00,1191.47",Versorgungstunnel Regierungsviertel,center,,
25777240,281164659,cluster_281164656_999470587,1,highway.service,"1857.00,1191.47 1809.33,1192.65 1807.49,1193.37 1805.87,1194.09 1804.92,1194.69 1804.39,1195.11 1803.94,1195.62 1802.30,1197.97 1801.63,1198.80 1801.04,1199.20 1800.24,1199.51 1776.38,1200.34 1768.26,1200.63",,center,,
259049401#0,cluster_3342715128_549334038_5541023494,5541023447,1,highway.service,"1620.94,1604.95 1614.80,1613.02",,,,
259049401#1,5541023447,549334042,1,highway.service,"1614.80,1613.02 1608.92,1620.76 1592.06,1639.24 1574.87,1655.67 1567.28,1662.78 1563.74,1666.09",,,,
